GMID,Name,School,Year,Grade,PerRimABlkd,Per2PJABlkd,Per3PABlkd,PerRimMissesRbded,Per2PJMissesRbded,Per3PMissesRbded,PerS2APB,PerL2PAPB,PerPBDunked
81322,Thatch Unruh,Central Arkansas,2014,Fr,10.00%,10.71%,0.00%,45.45%,0.00%,27.59%,0.00%,10.71%,0.00%
34357,Jake Zuilhof,Central Arkansas,2014,Jr,9.15%,19.23%,NA,27.59%,25.00%,NA,15.49%,9.62%,7.41%
44330,Greg Andrade,Central Connecticut State,2014,Sr,18.42%,0.00%,2.94%,31.82%,66.67%,39.13%,18.42%,0.00%,0.00%
81556,Corey Barrett,Central Connecticut State,2014,Jr,10.00%,5.26%,NA,44.44%,32.00%,NA,23.33%,2.63%,0.00%
44329,Khalen Cumberlander,Central Connecticut State,2014,So,17.12%,3.85%,1.71%,47.06%,23.81%,35.44%,2.70%,0.00%,0.00%
48115,George Davis III,Central Connecticut State,2014,So,0.00%,NA,0.00%,NA,NA,0.00%,0.00%,NA,NA
58640,Faronte Drakeford,Central Connecticut State,2014,Sr,11.56%,1.95%,0.00%,38.55%,26.92%,25.00%,11.56%,0.65%,0.00%
81557,Mustafa Jones,Central Connecticut State,2014,Fr,16.13%,9.52%,NA,36.84%,33.33%,NA,9.68%,4.76%,0.00%
81558,Shakaris Laney,Central Connecticut State,2014,Fr,0.00%,0.00%,0.00%,42.86%,28.57%,36.36%,16.67%,8.33%,0.00%
31752,Malcolm McMillan,Central Connecticut State,2014,RS-Sr,50.00%,0.00%,0.00%,50.00%,50.00%,50.00%,0.00%,0.00%,NA
58639,Matt Mobley,Central Connecticut State,2014,So,14.55%,4.50%,0.00%,31.03%,24.24%,39.85%,2.73%,1.80%,0.00%
44326,Brandon Peel,Central Connecticut State,2014,Jr,11.76%,1.95%,0.00%,33.33%,17.71%,42.86%,23.53%,3.90%,0.00%
81559,Kevin Seymour,Central Connecticut State,2014,Fr,18.92%,2.13%,2.78%,26.32%,21.88%,28.00%,0.00%,0.00%,NA
64140,Tanner Beachnau,Central Michigan,2014,So,NA,0.00%,0.00%,NA,50.00%,50.00%,NA,0.00%,NA
57379,Milos Cabarkapa,Central Michigan,2014,Fr,5.56%,0.00%,NA,14.29%,0.00%,NA,16.67%,0.00%,0.00%
42937,Chris Fowler,Central Michigan,2014,Jr,11.49%,3.31%,0.00%,25.76%,33.33%,36.96%,1.15%,0.83%,0.00%
42938,Blake Hibbitts,Central Michigan,2014,Jr,6.25%,0.00%,0.00%,28.57%,0.00%,26.98%,25.00%,14.29%,0.00%
86770,Cole Israelson,Central Michigan,2014,Fr,0.00%,0.00%,NA,50.00%,0.00%,NA,0.00%,0.00%,NA
31299,Austin Keel,Central Michigan,2014,Sr,15.15%,7.69%,0.00%,33.33%,0.00%,38.71%,3.03%,0.00%,0.00%
57382,Josh Kozinski,Central Michigan,2014,Fr,0.00%,0.00%,0.51%,0.00%,0.00%,28.23%,0.00%,0.00%,NA
42939,Spencer Krannitz,Central Michigan,2014,Jr,0.00%,NA,0.00%,NA,NA,NA,0.00%,NA,NA
86211,Tony Larkins,Central Michigan,2014,Sr,0.00%,0.00%,NA,NA,NA,NA,0.00%,0.00%,NA
87998,John McCarty,Central Michigan,2014,Fr,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
80743,Luke Meyer,Central Michigan,2014,Fr,2.82%,7.69%,0.00%,25.00%,20.00%,25.00%,9.86%,0.00%,42.86%
57384,Braylon Rayson,Central Michigan,2014,So,12.16%,1.89%,0.63%,36.36%,21.88%,31.37%,6.76%,1.89%,0.00%
80745,DaRohn Scott,Central Michigan,2014,Fr,4.44%,42.86%,0.00%,33.33%,14.29%,0.00%,15.56%,14.29%,25.00%
57385,Rayshawn Simmons,Central Michigan,2014,Jr,14.95%,7.58%,0.00%,37.74%,21.62%,34.21%,1.87%,0.00%,0.00%
42942,John Simons,Central Michigan,2014,Jr,5.56%,0.00%,1.00%,50.00%,0.00%,33.94%,13.89%,14.29%,0.00%
42943,Austin Stewart,Central Michigan,2014,Jr,13.33%,16.67%,0.00%,26.92%,40.00%,28.57%,5.00%,8.33%,0.00%
31169,Cedrick Bowen,Charleston Southern,2014,Sr,3.30%,5.33%,NA,23.53%,34.78%,NA,21.98%,12.00%,20.69%
80477,Jarryd Coleman,Charleston Southern,2014,Fr,0.00%,NA,0.00%,100.00%,NA,33.33%,0.00%,NA,NA
31168,Paul Gombwer,Charleston Southern,2014,Sr,6.06%,7.14%,0.00%,21.43%,22.22%,22.58%,36.36%,10.71%,0.00%
31164,Arlon Harper,Charleston Southern,2014,Sr,12.64%,8.62%,0.68%,35.00%,41.89%,36.46%,3.45%,0.86%,0.00%
80478,Javis Howard,Charleston Southern,2014,Fr,13.04%,14.29%,0.00%,33.33%,14.29%,0.00%,4.35%,21.43%,0.00%
80479,Wesley Johnson (2),Charleston Southern,2014,Fr,9.09%,8.33%,NA,20.00%,28.57%,NA,27.27%,8.33%,0.00%
80480,Reuben King,Charleston Southern,2014,Jr,5.26%,33.33%,5.00%,33.33%,50.00%,13.33%,21.05%,0.00%,0.00%
31165,Saah Nimley,Charleston Southern,2014,Sr,13.92%,5.49%,2.61%,41.46%,37.50%,38.58%,0.00%,0.00%,NA
80481,Jantzen Colie Raymond,Charleston Southern,2014,Fr,0.00%,25.00%,0.00%,100.00%,100.00%,50.00%,0.00%,0.00%,NA
22577,Will Saunders,Charleston Southern,2014,Sr,2.86%,6.90%,0.43%,12.50%,25.00%,36.96%,25.71%,6.90%,0.00%
80482,Danny Upchurch,Charleston Southern,2014,Fr,25.00%,0.00%,1.72%,27.27%,14.29%,42.55%,0.00%,11.11%,0.00%
80483,Jabbar Washington,Charleston Southern,2014,Jr,10.00%,11.11%,0.00%,50.00%,33.33%,40.00%,0.00%,0.00%,NA
55396,Aaron Wheeler,Charleston Southern,2014,Jr,16.22%,27.78%,0.00%,36.51%,33.33%,41.67%,10.81%,7.41%,5.00%
61275,Reid Aube,Charlotte,2014,So,0.00%,0.00%,NA,NA,100.00%,NA,0.00%,0.00%,NA
42822,Ivan Benkovic,Charlotte,2014,So,25.00%,50.00%,1.49%,100.00%,0.00%,30.95%,0.00%,0.00%,NA
57063,Cameron Blakely,Charlotte,2014,So,0.00%,0.00%,3.45%,100.00%,0.00%,33.33%,25.00%,0.00%,0.00%
42824,Willie Clayton,Charlotte,2014,Jr,12.77%,17.86%,NA,33.33%,22.73%,NA,17.73%,7.14%,0.00%
80660,Torin Dorn,Charlotte,2014,Fr,10.58%,8.33%,3.80%,50.00%,40.32%,32.69%,4.81%,2.78%,12.50%
30564,Pierria Henry,Charlotte,2014,Sr,9.52%,3.53%,0.00%,45.83%,41.07%,29.09%,4.76%,0.00%,0.00%
24283,Braxton Ogbueze,Charlotte,2014,So,13.51%,2.30%,0.00%,55.56%,34.48%,25.00%,2.70%,4.60%,0.00%
85611,Cameron Pappas,Charlotte,2014,Jr,NA,0.00%,0.00%,NA,0.00%,50.00%,NA,0.00%,NA
28213,Bernard Sullivan,Charlotte,2014,Jr,6.67%,5.26%,0.00%,53.85%,46.15%,0.00%,6.67%,5.26%,0.00%
28208,Mike Thorne,Charlotte,2014,Jr,3.51%,1.47%,0.00%,42.11%,26.92%,50.00%,24.56%,4.41%,11.76%
42825,Mitch Warner,Charlotte,2014,Jr,100.00%,0.00%,NA,100.00%,0.00%,NA,0.00%,0.00%,NA
28205,Terrence Williams,Charlotte,2014,Sr,14.63%,4.95%,1.59%,57.14%,39.13%,36.84%,7.32%,1.98%,0.00%
57062,Gavin Wilson,Charlotte,2014,Jr,0.00%,NA,0.00%,0.00%,NA,75.00%,0.00%,NA,NA
80659,Keyshawn Woods,Charlotte,2014,Fr,11.11%,5.75%,1.14%,42.86%,38.30%,27.66%,5.56%,1.15%,0.00%
22946,Martynas Bareika,Chattanooga,2014,Sr,22.22%,25.00%,0.00%,57.14%,50.00%,29.03%,5.56%,0.00%,0.00%
81227,K.J. Bates,Chattanooga,2014,Fr,0.00%,0.00%,0.00%,50.00%,100.00%,50.00%,0.00%,0.00%,NA
44216,Alex Bran,Chattanooga,2014,Jr,0.00%,0.00%,0.00%,100.00%,NA,50.00%,0.00%,0.00%,NA
81229,Chuck Ester,Chattanooga,2014,So,4.65%,14.29%,0.00%,38.89%,37.50%,42.86%,11.63%,2.86%,16.67%
81232,Duke Ethridge,Chattanooga,2014,Jr,9.68%,18.75%,0.00%,45.00%,25.00%,30.43%,14.52%,18.75%,0.00%
29003,Casey Jones,Chattanooga,2014,Jr,7.76%,8.67%,0.00%,30.77%,30.56%,37.50%,13.79%,4.08%,0.00%
55326,Tre McLean,Chattanooga,2014,So,19.05%,15.63%,0.00%,30.00%,10.53%,36.00%,19.05%,0.00%,0.00%
81238,Shaq Preston,Chattanooga,2014,Fr,20.00%,14.29%,0.00%,45.45%,33.33%,33.33%,6.67%,0.00%,100.00%
58755,Greg Pryor,Chattanooga,2014,So,23.40%,4.41%,0.86%,31.82%,34.38%,40.28%,0.00%,1.47%,0.00%
44226,Eric Robertson (2),Chattanooga,2014,Jr,12.90%,7.69%,0.72%,46.15%,13.33%,37.84%,6.45%,3.85%,0.00%
31676,Lance Stokes,Chattanooga,2014,Sr,20.00%,0.00%,NA,33.33%,25.00%,NA,13.33%,9.09%,0.00%
44100,Justin Tuoyo,Chattanooga,2014,So,10.42%,18.84%,0.00%,52.50%,35.71%,0.00%,21.53%,5.80%,25.71%
31677,Ronrico White,Chattanooga,2014,Sr,10.71%,13.73%,0.57%,54.17%,27.03%,45.13%,12.50%,0.00%,0.00%
81463,Jawad Adekoya,Chicago State,2014,Jr,33.33%,11.11%,0.00%,33.33%,23.08%,34.88%,0.00%,0.00%,NA
57639,Joshua Batson,Chicago State,2014,So,16.67%,13.04%,0.00%,29.41%,16.67%,30.00%,4.17%,0.00%,0.00%
81462,Montana Byrd,Chicago State,2014,Fr,30.00%,0.00%,0.00%,57.14%,25.00%,30.19%,10.00%,10.00%,0.00%
57645,Quron Davis,Chicago State,2014,So,5.26%,19.05%,NA,50.00%,40.00%,NA,36.84%,23.81%,0.00%
30898,Jared Dimakos,Chicago State,2014,Jr,13.79%,5.88%,2.17%,27.27%,41.67%,37.93%,20.69%,5.88%,0.00%
81456,Anthony Glover,Chicago State,2014,Fr,6.67%,0.00%,0.00%,43.75%,42.86%,31.17%,6.67%,0.00%,0.00%
57644,Johnny Griffin,Chicago State,2014,So,9.80%,0.00%,7.69%,25.00%,15.38%,8.33%,19.61%,5.56%,9.09%
81453,Sean Hill,Chicago State,2014,Sr,9.09%,0.00%,1.33%,45.45%,46.43%,31.48%,1.82%,0.00%,0.00%
81472,Michael Johnson,Chicago State,2014,Sr,33.33%,0.00%,0.00%,50.00%,0.00%,0.00%,33.33%,20.00%,0.00%
57643,Kurt Karis,Chicago State,2014,So,10.00%,11.76%,0.00%,45.45%,28.57%,16.67%,10.00%,0.00%,0.00%
81461,Sharieff Medlock,Chicago State,2014,Fr,NA,NA,0.00%,NA,NA,NA,NA,NA,NA
81455,Joshua Meier,Chicago State,2014,Fr,22.55%,16.00%,0.00%,38.98%,28.95%,NA,13.73%,4.00%,6.25%
57642,Rahjan Muhammad,Chicago State,2014,Sr,0.00%,0.00%,0.00%,66.67%,37.50%,9.09%,0.00%,0.00%,NA
81457,Trayvon Palmer,Chicago State,2014,So,8.33%,7.14%,0.00%,58.82%,29.03%,27.27%,19.05%,4.76%,0.00%
81459,Elijah Robertson,Chicago State,2014,Fr,0.00%,0.00%,0.00%,0.00%,NA,0.00%,0.00%,0.00%,NA
30811,Clarke Rosenberg,Chicago State,2014,Sr,10.10%,2.63%,0.00%,43.18%,32.91%,35.37%,5.05%,1.75%,0.00%
81465,Jesse Tesmer,Chicago State,2014,So,14.29%,0.00%,NA,30.00%,40.00%,NA,7.14%,0.00%,0.00%
30810,Aaron Williams (2),Chicago State,2014,Sr,7.69%,25.00%,0.00%,60.00%,46.15%,38.89%,15.38%,0.00%,0.00%
87806,"Rob Blissitt, Jr.",Cincinnati,2014,So,0.00%,NA,0.00%,0.00%,NA,NA,0.00%,NA,NA
58524,Troy Caupain,Cincinnati,2014,So,11.49%,10.26%,0.00%,55.26%,43.14%,37.78%,2.30%,5.13%,0.00%
79987,Gary Clark (2),Cincinnati,2014,Fr,9.57%,4.44%,0.00%,33.33%,35.71%,60.00%,14.78%,3.33%,0.00%
44228,Farad Cobb,Cincinnati,2014,Jr,8.11%,3.17%,0.00%,46.67%,58.97%,34.91%,0.00%,1.59%,0.00%
79988,Coreontae DeBerry,Cincinnati,2014,Jr,12.50%,9.80%,NA,53.85%,37.50%,NA,16.67%,7.84%,0.00%
30341,Octavius Ellis,Cincinnati,2014,Jr,6.48%,8.18%,0.00%,35.71%,42.65%,100.00%,26.85%,0.00%,34.48%
30342,Ge'Lawn Guyn,Cincinnati,2014,RS-Sr,0.00%,0.00%,0.00%,0.00%,100.00%,40.00%,33.33%,0.00%,0.00%
58525,Kevin Johnson (2),Cincinnati,2014,So,21.88%,2.50%,1.63%,41.18%,25.00%,41.25%,3.13%,2.50%,0.00%
79986,Quadri Moore,Cincinnati,2014,Fr,16.67%,8.33%,0.00%,37.50%,23.53%,50.00%,11.11%,0.00%,0.00%
58526,Deshaun Morman,Cincinnati,2014,Fr,12.00%,8.33%,0.00%,66.67%,48.00%,44.44%,12.00%,2.78%,0.00%
30344,Jermaine Sanders,Cincinnati,2014,Sr,0.00%,5.00%,0.00%,30.00%,57.14%,35.38%,20.00%,5.00%,0.00%
24231,Shaquille Thomas,Cincinnati,2014,Jr,5.56%,5.10%,5.56%,50.00%,29.69%,8.33%,25.00%,0.00%,5.56%
61169,Zack Tobler,Cincinnati,2014,So,0.00%,0.00%,0.00%,NA,100.00%,0.00%,0.00%,0.00%,NA
56773,Austin Ajukwa,Clemson,2014,So,14.29%,13.51%,0.00%,75.00%,42.31%,27.59%,9.52%,5.41%,0.00%
42292,Jaron Blossomgame,Clemson,2014,So,8.00%,8.04%,0.00%,36.36%,39.39%,35.71%,16.80%,8.04%,10.00%
71423,Gabe DeVoe,Clemson,2014,Fr,20.00%,0.00%,0.00%,66.67%,27.27%,44.44%,0.00%,6.67%,0.00%
56775,Sidy Djitte,Clemson,2014,So,18.42%,10.00%,NA,41.18%,66.67%,NA,31.58%,10.00%,0.00%
80054,Donte Grantham,Clemson,2014,Fr,7.14%,4.23%,0.00%,37.50%,44.00%,27.36%,10.71%,8.45%,8.33%
28822,Rod Hall,Clemson,2014,Sr,16.00%,9.78%,0.00%,41.03%,43.64%,19.51%,0.00%,1.09%,0.00%
28214,Demarcus Harrison,Clemson,2014,Sr,3.13%,2.67%,0.00%,38.46%,17.65%,34.67%,0.00%,2.67%,0.00%
80055,Riley McGillan,Clemson,2014,Jr,NA,0.00%,0.00%,NA,NA,75.00%,NA,0.00%,NA
27995,Landry Nnoko,Clemson,2014,Jr,5.71%,7.32%,NA,44.44%,29.79%,NA,22.86%,4.88%,3.57%
24691,Patrick Rooks,Clemson,2014,Fr,50.00%,0.00%,5.26%,50.00%,0.00%,30.77%,0.00%,0.00%,NA
42293,Jordan Roper,Clemson,2014,Jr,7.41%,4.94%,2.17%,33.33%,38.98%,40.63%,3.70%,1.23%,0.00%
32983,Josh Smith,Clemson,2014,Jr,3.13%,0.00%,NA,21.43%,30.00%,NA,34.38%,0.00%,0.00%
80697,Kenny Carpenter,Cleveland State,2014,Fr,0.00%,11.11%,0.00%,60.00%,50.00%,33.33%,8.33%,0.00%,0.00%
64007,Khyler Fields,Cleveland State,2014,Jr,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
57260,Demonte Flannigan,Cleveland State,2014,So,8.33%,16.67%,0.00%,33.33%,66.67%,0.00%,27.78%,16.67%,0.00%
85665,Dave Goodwater,Cleveland State,2014,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
30889,Anton Grady,Cleveland State,2014,Jr,10.84%,3.26%,0.00%,42.11%,24.82%,50.00%,9.64%,0.93%,0.00%
80699,Terrell Hales,Cleveland State,2014,Fr,0.00%,14.29%,0.00%,20.00%,20.00%,20.00%,14.29%,0.00%,0.00%
52936,Tim Hasbargen,Cleveland State,2014,Fr,NA,NA,0.00%,NA,NA,100.00%,NA,NA,NA
42597,Kaza Keane,Cleveland State,2014,Jr,12.70%,14.81%,2.27%,39.29%,42.11%,34.38%,3.17%,0.00%,0.00%
30890,Charlie Lee,Cleveland State,2014,Sr,12.20%,0.00%,0.81%,23.81%,25.00%,27.69%,2.44%,1.49%,0.00%
28775,Trey Lewis,Cleveland State,2014,Jr,11.57%,7.25%,2.64%,38.89%,30.43%,32.82%,4.13%,0.00%,0.00%
30891,Marlin Mason,Cleveland State,2014,Sr,5.21%,6.90%,0.00%,62.86%,35.00%,26.09%,13.54%,6.90%,0.00%
31231,Aaron Scales,Cleveland State,2014,So,22.73%,25.00%,NA,33.33%,33.33%,NA,27.27%,0.00%,0.00%
57262,Derek Sloan,Cleveland State,2014,Fr,10.00%,0.00%,NA,25.00%,25.00%,NA,0.00%,0.00%,NA
42584,Andre Yates,Cleveland State,2014,So,3.64%,2.63%,2.41%,47.62%,30.43%,33.33%,5.45%,2.63%,0.00%
31683,Vinny Zollo,Cleveland State,2014,Jr,7.14%,0.00%,0.00%,38.46%,45.83%,36.96%,32.14%,6.67%,0.00%
58155,Kyle Buffkin,Coastal Carolina,2014,So,0.00%,0.00%,NA,28.57%,100.00%,NA,28.57%,0.00%,0.00%
58146,Josh Cameron,Coastal Carolina,2014,Sr,13.43%,9.52%,0.58%,33.33%,20.00%,38.89%,4.48%,0.00%,0.00%
44840,Tristian Curtis,Coastal Carolina,2014,Jr,5.26%,3.33%,NA,39.29%,52.38%,NA,30.26%,13.33%,0.00%
44842,Badou Diagne,Coastal Carolina,2014,Jr,6.93%,1.54%,0.00%,51.16%,31.58%,18.42%,16.83%,6.15%,4.76%
28280,Michel Enanga,Coastal Carolina,2014,Jr,12.12%,15.38%,0.00%,62.50%,40.00%,27.27%,24.24%,7.69%,11.11%
80484,Marcus Freeman,Coastal Carolina,2014,Jr,14.86%,8.82%,NA,53.57%,39.13%,NA,28.38%,5.88%,4.35%
31171,Warren Gillis,Coastal Carolina,2014,Sr,1.72%,1.79%,0.00%,45.00%,32.28%,37.29%,0.00%,1.79%,0.00%
28835,Aaron Law,Coastal Carolina,2014,Jr,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,NA
38588,Uros Ljeskovic,Coastal Carolina,2014,Jr,10.53%,0.00%,NA,55.56%,0.00%,NA,31.58%,0.00%,0.00%
58154,Colton Ray-St. Cyr,Coastal Carolina,2014,So,4.76%,22.22%,0.00%,50.00%,83.33%,37.50%,19.05%,0.00%,0.00%
44845,Ron Trapps,Coastal Carolina,2014,So,0.00%,0.00%,0.00%,100.00%,NA,70.00%,0.00%,0.00%,NA
44309,Shivaughn Wiggins,Coastal Carolina,2014,So,9.09%,6.02%,0.00%,46.81%,51.06%,40.63%,0.00%,0.00%,NA
58153,Elijah Wilson,Coastal Carolina,2014,So,10.00%,6.33%,0.00%,51.22%,41.82%,33.98%,5.00%,3.80%,0.00%
80591,Evan Bailey,Charleston,2014,Fr,6.67%,4.00%,2.25%,16.67%,43.75%,26.23%,20.00%,12.00%,0.00%
31746,Canyon Barry,Charleston,2014,So,10.38%,5.71%,1.15%,23.91%,22.89%,23.64%,6.60%,2.86%,10.00%
24193,Adjehi Baru,Charleston,2014,Sr,7.14%,5.79%,NA,33.33%,27.14%,NA,20.00%,4.13%,5.26%
31170,Harrison Bowne,Charleston,2014,Jr,NA,0.00%,0.00%,NA,0.00%,NA,NA,0.00%,NA
31679,Pat Branin,Charleston,2014,Sr,0.00%,100.00%,0.00%,NA,100.00%,33.33%,0.00%,0.00%,NA
80592,Tim Branin II,Charleston,2014,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
58196,Joe Chealey,Charleston,2014,So,16.82%,7.21%,3.70%,37.78%,34.67%,21.33%,0.00%,2.70%,0.00%
80594,Donovan Gilmore,Charleston,2014,Fr,6.35%,3.51%,25.00%,40.91%,37.50%,0.00%,14.29%,12.28%,18.75%
80596,Cameron Johnson (4),Charleston,2014,Fr,8.11%,7.55%,0.00%,50.00%,27.03%,30.91%,2.70%,0.00%,0.00%
58198,Terrance O'Donohue,Charleston,2014,So,12.12%,10.71%,0.00%,29.41%,17.65%,0.00%,24.24%,3.57%,0.00%
58199,"Glen Pierre, Jr.",Charleston,2014,So,20.00%,21.74%,NA,33.33%,25.00%,NA,40.00%,13.04%,11.11%
28209,Anthony Stitt,Charleston,2014,Sr,20.00%,13.24%,0.00%,37.78%,36.36%,27.12%,2.50%,4.41%,0.00%
30779,David Wishon,Charleston,2014,Jr,0.00%,0.00%,NA,0.00%,66.67%,NA,20.00%,0.00%,0.00%
58681,Andrew Bargmann,Colgate,2014,So,0.00%,NA,0.00%,NA,NA,100.00%,0.00%,NA,NA
58682,Anthony DeRiggs,Colgate,2014,Sr,0.00%,NA,0.00%,NA,NA,0.00%,0.00%,NA,NA
58683,John Fenton,Colgate,2014,So,31.03%,15.38%,NA,38.89%,33.33%,NA,20.69%,7.69%,0.00%
58685,Wyatt Hagerty,Colgate,2014,So,33.33%,100.00%,NA,0.00%,0.00%,NA,33.33%,0.00%,0.00%
58686,Nathan Harries,Colgate,2014,So,25.00%,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,0.00%,NA
23933,Ethan Jacobs,Colgate,2014,Sr,5.81%,3.36%,0.00%,30.77%,18.33%,22.08%,10.47%,0.84%,0.00%
58687,Nic Lane,Colgate,2014,Sr,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
30939,Matt McMullen,Colgate,2014,Sr,5.26%,9.43%,0.00%,23.53%,18.75%,14.00%,12.28%,1.89%,0.00%
22822,Pat Moore,Colgate,2014,Sr,0.00%,0.00%,0.00%,0.00%,20.00%,21.43%,0.00%,0.00%,NA
81158,Sean O'Brien (2),Colgate,2014,Fr,14.29%,33.33%,3.13%,75.00%,0.00%,20.00%,0.00%,0.00%,NA
25822,Alex Ramon,Colgate,2014,Jr,6.25%,20.00%,0.00%,33.33%,33.33%,77.78%,0.00%,0.00%,NA
81159,Jordan Robertson (2),Colgate,2014,Fr,0.00%,0.00%,0.00%,60.00%,0.00%,50.00%,0.00%,25.00%,0.00%
30938,Luke Roh,Colgate,2014,Sr,10.47%,9.30%,NA,35.09%,24.14%,NA,4.07%,4.65%,0.00%
44269,Damon Sherman-Newsome,Colgate,2014,Sr,8.66%,2.82%,1.10%,43.75%,18.60%,22.81%,2.36%,0.00%,0.00%
31765,Austin Tillotson,Colgate,2014,Jr,11.76%,2.41%,1.89%,26.92%,26.79%,16.13%,3.53%,0.00%,0.00%
22852,J.J. Avila,Colorado State,2014,Sr,4.52%,3.14%,0.00%,42.00%,31.46%,28.57%,16.95%,3.14%,0.00%
9385,Daniel Bejarano,Colorado State,2014,Sr,7.14%,5.74%,0.00%,48.00%,50.55%,37.07%,12.50%,4.92%,0.00%
61317,Mike Burnett,Colorado State,2014,Jr,0.00%,0.00%,NA,0.00%,NA,NA,0.00%,0.00%,NA
80958,Gian Clavell,Colorado State,2014,Jr,16.33%,2.17%,0.00%,35.00%,31.03%,39.22%,4.08%,2.17%,0.00%
30502,Tiel Daniels,Colorado State,2014,Jr,12.90%,16.67%,NA,34.38%,14.29%,NA,17.20%,16.67%,0.00%
25765,Joe De Ciman,Colorado State,2014,Jr,4.44%,2.00%,0.85%,17.65%,57.89%,35.62%,2.22%,0.00%,0.00%
43412,John Gillon,Colorado State,2014,So,11.48%,9.52%,0.00%,35.00%,20.00%,30.77%,0.00%,0.00%,NA
57242,Marcus Holt,Colorado State,2014,Sr,0.00%,0.00%,0.00%,0.00%,50.00%,33.33%,28.57%,0.00%,0.00%
57243,Carlton Hurst,Colorado State,2014,So,15.00%,4.35%,25.00%,75.00%,37.50%,33.33%,0.00%,4.35%,0.00%
45337,Stanton Kidd,Colorado State,2014,Sr,13.27%,3.10%,0.00%,38.10%,32.43%,40.00%,14.29%,4.65%,0.00%
42497,Fred Richardson III,Colorado State,2014,Jr,15.38%,0.00%,0.00%,25.00%,41.67%,27.78%,0.00%,0.00%,NA
42776,Antwan Scott,Colorado State,2014,RS-Sr,0.00%,0.00%,0.00%,NA,0.00%,25.00%,0.00%,0.00%,NA
61316,Geoffrey Bates,Colorado,2014,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
30386,Askia Booker,Colorado,2014,Sr,19.64%,4.76%,0.60%,41.07%,36.79%,36.61%,2.68%,0.60%,0.00%
61315,Brett Brady,Colorado,2014,Jr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
26754,Dominique Collier,Colorado,2014,Fr,11.36%,10.71%,1.49%,66.67%,33.33%,36.73%,2.27%,0.00%,0.00%
56832,Tre'Shaun Fletcher,Colorado,2014,So,11.11%,2.78%,0.00%,57.14%,31.03%,29.17%,14.81%,2.78%,0.00%
42502,Wesley Gordon,Colorado,2014,So,12.35%,7.14%,0.00%,47.83%,22.86%,50.00%,16.05%,0.00%,0.00%
42400,Jaron Hopkins,Colorado,2014,So,2.63%,5.88%,0.00%,28.57%,33.33%,30.77%,3.95%,2.94%,0.00%
24280,Xavier Johnson,Colorado,2014,Jr,8.33%,6.12%,0.00%,54.17%,39.39%,38.00%,15.74%,12.24%,0.00%
80987,Tory Miller-Stewart,Colorado,2014,Fr,5.88%,0.00%,NA,40.00%,20.00%,NA,35.29%,0.00%,8.33%
80988,Josh Repine,Colorado,2014,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
42505,Josh Scott,Colorado,2014,Jr,10.81%,6.90%,0.00%,48.15%,34.62%,33.33%,25.00%,3.45%,5.00%
42506,Eli Stalzer,Colorado,2014,Jr,20.00%,25.00%,0.00%,33.33%,50.00%,25.00%,20.00%,0.00%,0.00%
42507,Xavier Talton,Colorado,2014,Jr,11.11%,6.25%,1.33%,54.55%,47.22%,36.54%,5.56%,0.00%,0.00%
56830,Dustin Thomas,Colorado,2014,So,15.00%,9.68%,0.00%,28.57%,15.00%,0.00%,10.00%,9.68%,0.00%
81585,Kyle Castlin,Columbia,2014,Fr,14.17%,6.90%,0.00%,50.00%,42.86%,35.00%,14.17%,6.90%,0.00%
57319,Jeff Coby,Columbia,2014,So,20.90%,9.52%,0.00%,40.54%,26.67%,26.67%,23.88%,4.76%,0.00%
43216,Isaac Cohen,Columbia,2014,Jr,6.33%,0.00%,0.00%,28.00%,40.00%,28.57%,5.06%,0.00%,0.00%
23858,Steve Frankoski,Columbia,2014,Sr,25.00%,4.44%,0.90%,25.00%,28.00%,38.46%,0.00%,2.22%,0.00%
81586,Nate Hickman,Columbia,2014,Fr,12.50%,100.00%,0.00%,18.18%,100.00%,46.15%,0.00%,0.00%,NA
57320,Kendall Jackson,Columbia,2014,So,0.00%,0.00%,0.00%,0.00%,0.00%,26.67%,0.00%,0.00%,NA
27061,Maodo Lo,Columbia,2014,Jr,12.61%,8.93%,2.05%,24.44%,42.42%,34.23%,0.84%,1.79%,0.00%
57321,Chris McComber,Columbia,2014,So,9.09%,20.00%,1.03%,40.00%,20.00%,23.53%,0.00%,0.00%,NA
30846,Cory Osetkowski,Columbia,2014,Sr,11.54%,4.17%,0.00%,38.00%,50.00%,33.33%,7.69%,12.50%,0.00%
57322,Luke Petrasek,Columbia,2014,So,9.38%,0.00%,0.00%,43.75%,20.00%,16.13%,15.63%,0.00%,0.00%
43220,Paddy Quinn,Columbia,2014,Jr,NA,NA,0.00%,NA,NA,100.00%,NA,NA,NA
30845,Noah Springwater,Columbia,2014,Sr,NA,NA,0.00%,NA,NA,38.89%,NA,NA,NA
