GMID,Name,School,Year,Grade,BLK,B2PJ,BS2P,B3P,R2PJ,RS2P,R3P,S2PJ,S2PS,S3PS,PickSix
4518,Jeff Withey,Kansas,2012,Sr,88,30,55,3,22,37,1,1,3,0,0
8375,Kevin Young,Kansas,2012,Sr,16,9,7,0,8,5,0,1,0,0,3
23975,Aaron Anderson (2),Kennesaw State,2012,Sr,0,0,0,0,0,0,0,0,1,0,0
45150,Yonel Brown,Kennesaw State,2012,Fr,0,0,0,0,0,0,0,0,0,0,1
14389,Markeith Cummings,Kennesaw State,2012,Sr,1,0,1,0,0,0,0,0,0,0,1
22597,Brandon Dawson,Kennesaw State,2012,Jr,1,0,1,0,0,0,0,0,0,0,0
46276,Kris Drees,Kennesaw State,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
45149,Myles Hamilton,Kennesaw State,2012,Fr,1,0,1,0,0,0,0,0,0,0,0
45148,Cole Hobbs,Kennesaw State,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
31037,Delbert Love,Kennesaw State,2012,So,0,0,0,0,0,0,0,0,1,0,1
45147,Jordan Montgomery,Kennesaw State,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
22598,Andrew Osemhen,Kennesaw State,2012,Jr,3,1,2,0,1,1,0,0,0,0,0
45146,Nigel Pruitt,Kennesaw State,2012,Fr,1,0,0,1,0,0,0,0,0,0,1
31305,Kris Brewer,Kent State,2012,So,2,0,1,1,0,1,1,0,0,0,1
22679,Justin Brunswick,Kent State,2012,So,0,0,0,0,0,0,0,0,0,0,0
15961,Chris Evans,Kent State,2012,Sr,1,0,1,0,0,0,0,0,0,0,1
11487,Brian Frank,Kent State,2012,Sr,0,0,0,0,0,0,0,0,0,0,0
42947,Darren Goodson,Kent State,2012,Jr,0,0,0,0,0,0,0,0,2,0,0
23928,Mark Henniger,Kent State,2012,Jr,1,0,1,0,0,0,0,0,3,0,0
11497,Randal Holt,Kent State,2012,Sr,1,0,1,0,0,1,0,0,1,0,0
31306,Devareaux Manley,Kent State,2012,So,0,0,0,0,0,0,0,0,0,0,0
42948,"Earvin Morris, Jr.",Kent State,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
26330,Christopher Ortiz,Kent State,2012,Fr,1,0,1,0,0,1,0,0,0,0,0
8109,Bryson Pope,Kent State,2012,Jr,1,1,0,0,1,0,0,0,0,0,0
42949,Khaliq Spicer,Kent State,2012,Fr,2,0,2,0,0,1,0,0,0,0,0
9370,Melvin Tabb,Kent State,2012,Jr,1,0,1,0,0,0,0,0,0,0,0
42950,Kellon Thomas,Kent State,2012,Fr,0,0,0,0,0,0,0,0,1,0,0
5844,Twany Beckham,Kentucky,2012,Sr,1,1,0,0,0,0,0,0,0,0,0
24287,Willie Cauley-Stein,Kentucky,2012,Fr,43,22,19,2,15,11,2,0,2,0,1
24257,Archie Goodwin,Kentucky,2012,Fr,7,3,4,0,0,2,0,1,3,0,6
9292,Ryan Harrow,Kentucky,2012,So,2,2,0,0,2,0,0,1,0,0,3
3551,Jon Hood,Kentucky,2012,Jr,1,0,1,0,0,1,0,0,0,0,0
46364,Tod Lanter,Kentucky,2012,So,0,0,0,0,0,0,0,0,0,0,0
30366,Brian Long,Kentucky,2012,So,0,0,0,0,0,0,0,0,0,0,0
30367,Sam Malone,Kentucky,2012,So,0,0,0,0,0,0,0,0,0,0,0
3779,Julius Mays,Kentucky,2012,Sr,0,0,0,0,0,0,0,0,2,0,2
24303,Nerlens Noel,Kentucky,2012,Fr,65,34,31,0,19,13,0,0,3,0,3
23343,Jarrod Polson,Kentucky,2012,Jr,0,0,0,0,0,0,0,0,2,0,1
24266,Alex Poythress,Kentucky,2012,Fr,11,3,7,1,2,6,0,1,5,0,0
24155,Kyle Wiltjer,Kentucky,2012,So,11,8,3,0,6,1,0,1,2,0,1
30584,Rohan Brown,La Salle,2012,Fr,2,1,1,0,1,0,0,0,3,0,0
16393,Taylor Dunn,La Salle,2012,Jr,0,0,0,0,0,0,0,1,0,0,0
22533,Tyreek Duren,La Salle,2012,Jr,5,4,1,0,3,0,0,0,2,0,6
5880,Ramon Galloway,La Salle,2012,Sr,8,1,6,1,1,1,1,0,1,1,5
23554,Tyrone Garland,La Salle,2012,Jr,1,1,0,0,0,0,0,0,2,0,2
12614,Garvin Hunt,La Salle,2012,Sr,0,0,0,0,0,0,0,0,1,0,0
48108,O.J. Lewis,La Salle,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
22535,Sam Mills,La Salle,2012,Jr,5,2,1,2,1,1,2,0,4,0,2
30581,D.J. Peterson,La Salle,2012,So,4,2,1,1,1,0,0,1,1,0,0
30583,Jerrell Wright,La Salle,2012,So,18,9,8,1,5,4,0,1,1,0,2
30582,Steve Zack,La Salle,2012,So,18,8,10,0,3,5,0,0,3,0,0
43428,Cornell Barnett,Louisiana,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
22887,Kevin Brown,Louisiana,2012,So,0,0,0,0,0,0,0,0,0,0,0
46328,Braylon Lazare,Louisiana,2012,Jr,1,1,0,0,0,0,0,0,0,0,0
43429,Aaron Leblanc,Louisiana,2012,So,0,0,0,0,0,0,0,0,0,0,0
28798,Shawn Long,Louisiana,2012,Fr,5,1,4,0,0,3,0,0,1,0,0
23043,Bryant Mbamalu,Louisiana,2012,Jr,0,0,0,0,0,0,0,0,1,0,0
22970,Elridge Moore,Louisiana,2012,Jr,2,1,1,0,1,1,0,0,0,0,0
43430,Matthew Moss,Louisiana,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
31736,Elfrid Payton,Louisiana,2012,So,0,0,0,0,0,0,0,0,0,0,1
43431,Kasey Shepherd,Louisiana,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
43432,Josh Soto,Louisiana,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
31735,Alan-Michael Thompson,Louisiana,2012,Sr,0,0,0,0,0,0,0,0,0,0,0
23044,Donovan Williams,Louisiana,2012,So,0,0,0,0,0,0,0,0,0,0,0
43433,Steven Wronkoski,Louisiana,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
43434,Taylor Birchett,Louisiana-Monroe ,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
43435,Millaun Brown,Louisiana-Monroe ,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
23050,Ifeanyi Eke,Louisiana-Monroe ,2012,So,0,0,0,0,0,0,0,0,0,0,0
23053,Marcelis Hansberry,Louisiana-Monroe ,2012,So,1,1,0,0,1,0,0,0,0,0,0
23886,Jayon James,Louisiana-Monroe ,2012,Jr,1,0,1,0,0,0,0,0,2,0,0
43436,Kyle Koszuta,Louisiana-Monroe ,2012,Fr,0,0,0,0,0,0,0,0,1,0,1
31739,Trey Lindsey,Louisiana-Monroe ,2012,So,1,0,1,0,0,1,0,0,0,0,0
31737,Trent Mackey,Louisiana-Monroe ,2012,So,0,0,0,0,0,0,0,0,0,0,1
23054,R.J. McCray,Louisiana-Monroe ,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
22988,Amos Olatayo,Louisiana-Monroe ,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
43437,Colton Ponder,Louisiana-Monroe ,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
22823,Jack Detmer,Lafayette,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
30949,Alan Flannigan,Lafayette,2012,So,0,0,0,0,0,0,0,0,0,0,0
44275,Ben Freeland,Lafayette,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
17203,Levi Giese,Lafayette,2012,Sr,5,3,2,0,1,1,0,0,1,0,0
30948,Seth Hinrichs,Lafayette,2012,So,2,2,0,0,0,0,0,0,0,0,0
17210,Tony Johnson,Lafayette,2012,Sr,0,0,0,0,0,0,0,0,0,0,1
44276,Billy Murphy,Lafayette,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
44277,Nathaniel Musters,Lafayette,2012,Fr,2,2,0,0,1,0,0,0,0,0,0
30947,Joey Ptasinski,Lafayette,2012,So,0,0,0,0,0,0,0,0,0,0,0
44279,Zach Rufer,Lafayette,2012,Fr,0,0,0,0,0,0,0,0,1,0,0
44278,Bryce Scott,Lafayette,2012,Fr,1,1,0,0,0,0,0,0,0,0,0
22824,Les Smith,Lafayette,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
24710,Daniel Trist,Lafayette,2012,So,1,1,0,0,0,0,0,0,0,0,0
19228,Nikko Acosta,Lamar,2012,Sr,4,2,2,0,2,0,0,0,0,0,0
45304,Keilan Blanks,Lamar,2012,Fr,0,0,0,0,0,0,0,0,0,0,1
21552,Stanford Brown,Lamar,2012,Sr,5,3,2,0,2,1,0,0,2,0,0
45303,Brian Curran,Lamar,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
45302,Brennan Doty,Lamar,2012,So,0,0,0,0,0,0,0,0,0,0,0
21550,Osas Ebomwonyi,Lamar,2012,Jr,4,3,1,0,1,1,0,0,0,0,0
45301,Matt Hancock,Lamar,2012,Fr,0,0,0,0,0,0,0,2,0,0,0
21541,Donley Minor,Lamar,2012,Sr,1,1,0,0,0,0,0,0,0,0,0
45300,Donnell Minton,Lamar,2012,Fr,3,1,2,0,1,2,0,0,2,0,1
31812,Rhon Mitchell,Lamar,2012,Fr,6,3,2,1,0,1,0,0,1,0,2
25984,Sebastian Norman,Lamar,2012,So,5,5,0,0,2,0,0,0,0,0,0
45298,Hondo Webb,Lamar,2012,So,3,0,3,0,0,1,0,1,0,0,1
45297,Amos Wilson,Lamar,2012,Jr,2,1,1,0,1,1,0,0,0,0,1
17694,B.J. Bailey,Lehigh,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
30950,Conroy Baltimore,Lehigh,2012,So,1,0,1,0,0,1,0,0,1,0,0
44280,Devon Carter,Lehigh,2012,RS-Fr,0,0,0,0,0,0,0,0,0,0,0
30951,Stefan Cvrkalj,Lehigh,2012,So,0,0,0,0,0,0,0,0,0,0,0
22826,Anthony D'Orazio,Lehigh,2012,RS-Jr,0,0,0,0,0,0,0,0,1,0,0
44282,Justin Goldsborough,Lehigh,2012,Fr,1,0,1,0,0,0,0,0,1,0,0
22827,Cory Goodman,Lehigh,2012,Sr,0,0,0,0,0,0,0,0,0,0,0
17255,Holden Greiner,Lehigh,2012,Sr,1,0,1,0,0,1,0,0,0,0,0
17254,Gabe Knutson,Lehigh,2012,Sr,0,0,0,0,0,0,0,0,0,0,0
17251,C.J. McCollum,Lehigh,2012,Sr,2,0,2,0,0,1,0,0,0,0,0
22830,Mackey McKnight,Lehigh,2012,Jr,1,0,0,1,0,0,0,0,0,0,0
30952,Corey Schaefer,Lehigh,2012,So,0,0,0,0,0,0,0,0,0,0,0
30953,Tyrone Staggers,Lehigh,2012,So,0,0,0,0,0,0,0,0,0,0,0
31187,Kelly Assinesi,Liberty,2012,So,0,0,0,0,0,0,0,0,0,0,0
26371,J.R. Coronado,Liberty,2012,Jr,2,1,1,0,1,0,0,0,0,0,0
44858,Chad Donley,Liberty,2012,So,0,0,0,0,0,0,0,0,0,0,0
24813,Tomasz Gielo,Liberty,2012,So,0,0,0,0,0,0,0,0,0,0,0
44859,Jarred Jourdan,Liberty,2012,So,2,0,2,0,0,1,0,0,0,0,0
44860,Davon Marshall,Liberty,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
22762,Sommy Ogukwe,Liberty,2012,So,0,0,0,0,0,0,0,0,1,0,0
44861,Casey Roberts,Liberty,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
22764,John Caleb Sanders,Liberty,2012,Jr,1,0,1,0,0,1,0,0,0,0,0
31190,Andrew Smith (2),Liberty,2012,So,1,0,1,0,0,1,0,0,0,0,0
31191,Tavares Speaks,Liberty,2012,Sr,1,0,1,0,0,1,0,0,0,0,1
44862,Larry Taylor,Liberty,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
16141,Joel Vander Pol,Liberty,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
31042,Deonte Alexander,Lipscomb,2012,Sr,1,1,0,0,1,0,0,0,0,0,1
45145,J.J. Butler,Lipscomb,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
45144,Talbott Denny,Lipscomb,2012,Fr,0,0,0,0,0,0,0,0,1,0,0
31044,Zack Ellis,Lipscomb,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
45139,Oscar Garcia,Lipscomb,2012,Jr,0,0,0,0,0,0,0,1,0,0,0
45143,John Ross Glover,Lipscomb,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
45142,Dylan Greene,Lipscomb,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
45140,J.C. Hampton,Lipscomb,2012,RS-Fr,0,0,0,0,0,0,0,0,0,0,0
45138,Stephen Hurt,Lipscomb,2012,Fr,5,2,3,0,2,3,0,0,0,0,0
31043,Chad Johnson (2),Lipscomb,2012,So,0,0,0,0,0,0,0,0,0,0,0
22591,Carter Sanderson,Lipscomb,2012,So,0,0,0,0,0,0,0,0,0,0,0
33341,Khion Sankey,Lipscomb,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
9288,Malcolm Smith,Lipscomb,2012,So,1,1,0,0,0,0,0,0,0,0,0
31041,Martin Smith,Lipscomb,2012,So,1,1,0,0,1,0,0,0,0,0,0
43409,Stetson Billings,Little Rock,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
32650,Ted Crass,Little Rock,2012,Sr,0,0,0,0,0,0,0,0,0,0,0
31711,Ben Dillard,Little Rock,2012,So,0,0,0,0,0,0,0,0,0,0,0
43412,John Gillon,Little Rock,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
43411,Josh Hagins,Little Rock,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
28204,Leroy Isler,Little Rock,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
31719,Michael Hinestroza,Little Rock,2012,So,2,1,1,0,1,1,0,0,1,0,0
23030,Gus Leeper,Little Rock,2012,So,1,0,1,0,0,0,0,0,0,0,0
31717,Taggart Lockhart,Little Rock,2012,So,2,1,1,0,0,0,0,2,0,0,0
31713,Will Neighbour,Little Rock,2012,Jr,4,0,4,0,0,1,0,0,1,0,1
26301,Kemy Osse,Little Rock,2012,Fr,1,1,0,0,1,0,0,0,0,0,0
43414,Andrew Poulter,Little Rock,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
31716,James White,Little Rock,2012,Fr,5,4,1,0,3,1,0,0,1,0,0
31714,Casey Wilmath,Little Rock,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
20556,Julian Boyd,Long Island,2012,RS-Sr,3,2,1,0,2,1,0,0,0,0,1
23222,Jason Brickman,Long Island,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
20304,C.J. Garner,Long Island,2012,Sr,2,1,1,0,1,0,0,0,1,0,0
44319,D.J. Griggs,Long Island,2012,Fr,0,0,0,0,0,0,0,0,1,0,0
20551,Booker Hucks,Long Island,2012,Sr,0,0,0,0,0,0,0,0,0,0,0
23225,Troy Joseph,Long Island,2012,So,0,0,0,0,0,0,0,0,0,0,0
31767,Gerrell Martin,Long Island,2012,So,0,0,0,0,0,0,0,0,0,0,0
23444,Khalil Murphy,Long Island,2012,So,0,0,0,0,0,0,0,0,0,0,0
20554,Jamal Olasewere,Long Island,2012,Sr,4,2,2,0,2,1,0,0,1,0,1
20557,Kenny Onyechi,Long Island,2012,Sr,0,0,0,0,0,0,0,0,0,0,0
44317,E.J. Reed,Long Island,2012,Fr,3,2,1,0,2,1,0,1,0,0,0
6671,Brandon Thompson,Long Island,2012,Sr,0,0,0,0,0,0,0,0,0,0,0
31121,Mike Caffey,Long Beach State,2012,So,0,0,0,0,0,0,0,0,0,0,2
81533,Deng Deng,Long Beach State,2012,Fr,4,2,2,0,1,1,0,0,0,0,0
31124,Gatete Djuma,Long Beach State,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
31122,James Ennis,Long Beach State,2012,Sr,8,8,0,0,4,0,0,0,0,0,4
6056,Tony Freeland,Long Beach State,2012,Jr,0,0,0,0,0,0,0,0,1,0,0
8370,Edgar Garibay,Long Beach State,2012,Jr,0,0,0,0,0,0,0,0,1,0,0
31123,Kris Gulley,Long Beach State,2012,So,0,0,0,0,0,0,0,0,0,0,0
6593,Danny Jennings,Long Beach State,2012,Jr,7,5,2,0,0,1,0,0,0,0,0
44764,Branford Jones,Long Beach State,2012,RS-Fr,0,0,0,0,0,0,0,0,0,0,0
9297,Keala King,Long Beach State,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
31120,Peter Pappageorge,Long Beach State,2012,Sr,0,0,0,0,0,0,0,0,0,0,0
16622,Kyle Richardson,Long Beach State,2012,Jr,1,1,0,0,0,0,0,1,1,0,0
22787,Nick Shepherd,Long Beach State,2012,So,2,2,0,0,2,0,0,0,1,0,0
44878,Nik Brown,Longwood,2012,Fr,1,0,0,1,0,0,1,0,1,0,1
10544,T.T. Carey,Longwood,2012,Jr,0,0,0,0,0,0,0,0,2,0,3
23791,Jeylani Dublin,Longwood,2012,So,1,0,1,0,0,1,0,0,1,0,0
23792,Jeff Havenstein,Longwood,2012,Jr,2,1,1,0,0,1,0,0,0,0,0
44877,Frank Holloway,Longwood,2012,So,0,0,0,0,0,0,0,0,0,0,0
30056,Michael Kessens,Longwood,2012,Fr,4,0,4,0,0,4,0,0,0,0,0
23790,Mark Parker,Longwood,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
23789,David Robinson,Longwood,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
17397,Stephen Shockley,Longwood,2012,Sr,0,0,0,0,0,0,0,0,1,0,0
44876,Kirk Staine,Longwood,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
23788,Anthony Taylor,Longwood,2012,So,0,0,0,0,0,0,0,0,0,0,0
44875,Lucas Woodhouse,Longwood,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
44874,Karl Ziegler,Longwood,2012,Fr,0,0,0,0,0,0,0,0,1,0,0
42781,Chris Anderson,Louisiana Tech,2012,Jr,4,2,1,1,2,1,1,0,2,0,0
30476,Raheem Appleby,Louisiana Tech,2012,So,0,0,0,0,0,0,0,0,0,0,1
8988,Brandon Gibson,Louisiana Tech,2012,Sr,2,1,1,0,1,0,0,1,0,0,2
23387,Stojan Gjuroski,Louisiana Tech,2012,So,0,0,0,0,0,0,0,0,0,0,0
42782,Alex Hamilton,Louisiana Tech,2012,Fr,4,3,1,0,3,1,0,0,1,0,1
23382,Cordarius Johnson,Louisiana Tech,2012,Jr,1,0,1,0,0,0,0,0,1,0,0
46301,Demario Johnson,Louisiana Tech,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
42783,Jaron Johnson,Louisiana Tech,2012,Jr,1,1,0,0,0,0,0,0,0,0,0
30478,Michale Kyser,Louisiana Tech,2012,So,20,9,9,1,5,3,0,0,0,0,0
20173,J.L. Lewis,Louisiana Tech,2012,Sr,0,0,0,0,0,0,0,2,1,0,0
23348,Isaiah Massey,Louisiana Tech,2012,So,1,0,1,0,0,1,0,0,0,0,0
23384,Kenyon McNeaill,Louisiana Tech,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
30480,Speedy Smith,Louisiana Tech,2012,So,1,1,0,0,1,0,0,0,0,0,1
42784,Gilbert Talbot,Louisiana Tech,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
46300,J.D. Wilkerson,Louisiana Tech,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
42386,Michael Baffour,Louisville,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
46320,Logan Baumann,Louisville,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
24167,Chane Behanan,Louisville,2012,So,14,4,9,1,3,6,1,1,2,0,3
24157,Wayne Blackshear,Louisville,2012,So,7,5,2,0,4,1,0,1,2,0,3
46319,Jordan Bond,Louisville,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
22403,Gorgui Dieng,Louisville,2012,Jr,64,22,40,2,9,24,1,0,4,0,3
18586,Luke Hancock,Louisville,2012,Jr,2,0,1,1,0,0,1,0,1,0,1
24290,Montrezl Harrell,Louisville,2012,Fr,15,2,11,2,1,6,2,0,0,0,1
22405,Tim Henderson,Louisville,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
24191,Zach Price,Louisville,2012,So,1,0,1,0,0,1,0,0,1,0,0
2200,Peyton Siva,Louisville,2012,Sr,5,3,2,0,3,0,0,0,0,1,6
22406,Russ Smith,Louisville,2012,Jr,1,0,1,0,0,0,0,0,0,0,15
6126,Stephan Van Treese,Louisville,2012,Jr,5,3,2,0,1,1,0,0,3,0,1
24229,Kevin Ware,Louisville,2012,So,1,1,0,0,1,0,0,2,0,0,7
15644,Ben Averkamp,Loyola (IL),2012,Sr,2,1,1,0,1,1,0,0,2,0,0
31907,Derrick Boone,Loyola (IL),2012,So,0,0,0,0,0,0,0,0,0,0,0
30910,Bill Clark (2),Loyola (IL),2012,Jr,0,0,0,0,0,0,0,0,0,0,0
30912,Joe Crisman,Loyola (IL),2012,So,1,1,0,0,0,0,0,0,0,0,1
30913,London Dokubo,Loyola (IL),2012,So,0,0,0,0,0,0,0,0,0,0,0
15650,Jordan Hicks,Loyola (IL),2012,Sr,2,1,1,0,1,1,0,0,0,0,0
42906,Matt O'Leary,Loyola (IL),2012,Fr,2,1,1,0,1,1,0,0,0,0,0
42907,Nick Osborne,Loyola (IL),2012,Fr,3,2,1,0,1,0,0,0,0,0,1
3884,Cully Payne,Loyola (IL),2012,Jr,0,0,0,0,0,0,0,2,0,0,1
30914,Christian Thomas,Loyola (IL),2012,So,1,1,0,0,0,0,0,1,0,0,0
42908,Devon Turk,Loyola (IL),2012,Fr,6,5,1,0,4,1,0,0,0,0,0
42909,Jeff White,Loyola (IL),2012,Fr,1,0,1,0,0,1,0,1,1,0,0
22886,Kody Williams,Loyola (IL),2012,So,0,0,0,0,0,0,0,0,0,0,0
42910,Tanner Williams,Loyola (IL),2012,Fr,0,0,0,0,0,0,0,0,0,0,0
18193,Julius Brooks,Loyola (MD),2012,Sr,7,3,4,0,1,3,0,2,1,0,0
23892,Dylon Cormier,Loyola (MD),2012,Jr,4,1,2,1,1,2,1,0,0,0,3
18188,Erik Etherly,Loyola (MD),2012,Sr,7,7,0,0,5,0,0,0,0,0,2
31421,Tyler Hubbard,Loyola (MD),2012,Fr,0,0,0,0,0,0,0,0,0,0,0
44583,Jarred Jones,Loyola (MD),2012,Fr,1,0,1,0,0,1,0,0,0,0,0
44584,Eric Laster,Loyola (MD),2012,Fr,0,0,0,0,0,0,0,0,0,0,0
22531,Jordan Latham,Loyola (MD),2012,Jr,6,1,5,0,0,4,0,0,1,0,0
18196,Robert Olson,Loyola (MD),2012,Sr,3,3,0,0,2,0,0,1,0,0,1
23894,Chido Onyiuke,Loyola (MD),2012,Jr,1,1,0,0,0,0,0,0,1,0,0
44586,Franz Rassman,Loyola (MD),2012,Fr,1,0,0,1,0,0,1,0,0,0,0
18194,Luke Wandrusch,Loyola (MD),2012,Sr,0,0,0,0,0,0,0,0,0,0,0
31420,R.J. Williams,Loyola (MD),2012,So,1,0,1,0,0,1,0,0,0,0,0
18185,Anthony Winbush,Loyola (MD),2012,Sr,4,1,3,0,1,0,0,0,1,0,0
42736,Taj Adams,Loyola Marymount,2012,RS-Fr,0,0,0,0,0,0,0,0,0,0,0
30416,C.J. Blackwell,Loyola Marymount,2012,RS-So,0,0,0,0,0,0,0,0,0,0,0
42737,Adam Drexler,Loyola Marymount,2012,Fr,1,0,1,0,0,1,0,0,0,0,0
23414,Ayodeji Egbeyemi,Loyola Marymount,2012,Jr,4,3,1,0,1,0,0,0,1,0,0
30415,Bruce English,Loyola Marymount,2012,So,0,0,0,0,0,0,0,0,0,0,0
42738,Chase Flint,Loyola Marymount,2012,So,0,0,0,0,0,0,0,1,0,0,1
8366,Ashley Hamilton,Loyola Marymount,2012,Sr,1,0,1,0,0,1,0,0,0,0,1
23413,Anthony Ireland,Loyola Marymount,2012,Jr,0,0,0,0,0,0,0,0,2,0,1
42739,Marin Mornar,Loyola Marymount,2012,Fr,8,3,5,0,2,1,0,0,1,0,0
23415,Godwin Okonji,Loyola Marymount,2012,Jr,8,1,7,0,0,3,0,1,2,0,0
8365,Alex Osborne,Loyola Marymount,2012,Jr,3,1,2,0,1,1,0,1,0,0,0
42740,Nick Stover,Loyola Marymount,2012,Fr,1,0,1,0,0,1,0,0,1,0,0
23466,Taylor Walker,Loyola Marymount,2012,Sr,0,0,0,0,0,0,0,0,0,0,0
46367,Joshua Badeaux,LSU,2012,So,0,0,0,0,0,0,0,0,0,0,0
20169,Charles Carmouche,LSU,2012,Sr,1,1,0,0,1,0,0,3,2,0,7
42355,Shavon Coleman,LSU,2012,Jr,17,11,4,2,7,3,0,2,2,0,2
42356,Corban Collins,LSU,2012,Fr,2,1,1,0,0,0,0,0,0,0,0
23345,Jalen Courtney,LSU,2012,Jr,4,1,3,0,1,2,0,1,1,0,0
23344,Andrew Del Piero,LSU,2012,Sr,12,8,4,0,6,2,0,1,3,0,0
32785,Shane Hammink,LSU,2012,Fr,1,1,0,0,0,0,0,0,0,0,0
24365,Anthony Hickey,LSU,2012,So,4,3,1,0,2,0,0,1,3,0,9
46368,Dave Jackson,LSU,2012,So,0,0,0,0,0,0,0,0,0,0,0
5753,Eddie Ludwig,LSU,2012,Sr,0,0,0,0,0,0,0,0,0,0,0
28293,Malik Morgan,LSU,2012,Fr,5,4,1,0,3,0,0,2,1,0,1
24170,Johnny O'Bryant,LSU,2012,So,13,10,3,0,5,2,0,0,7,0,1
9369,Andre Stringer,LSU,2012,Jr,4,2,1,1,0,1,1,1,0,0,1
46369,Mychal Williams,LSU,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
17798,Mike Allison,Maine,2012,Sr,8,0,8,0,0,5,0,0,2,0,0
31000,Kilian Cato,Maine,2012,So,0,0,0,0,0,0,0,0,0,0,0
23408,"Leon Cooper, Jr.",Maine,2012,So,0,0,0,0,0,0,0,0,1,0,0
43188,Dimitry Coronel,Maine,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
31001,Justin Edwards,Maine,2012,So,2,0,1,1,0,0,0,0,0,0,4
22645,Alasdair Fraser,Maine,2012,Jr,6,1,5,0,0,2,0,0,1,0,0
43189,Till Gloger,Maine,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
46294,Luke Hetterman,Maine,2012,So,0,0,0,0,0,0,0,0,0,0,0
43190,Shaun Lawton,Maine,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
31002,Ethan Mackey,Maine,2012,Fr,0,0,0,0,0,0,0,0,0,0,0
17795,Jon McAllian,Maine,2012,Sr,1,0,1,0,0,0,0,0,1,0,0
43191,Jon Mesghna,Maine,2012,Jr,0,0,0,0,0,0,0,0,0,0,0
43192,Stefan Micovic,Maine,2012,Fr,1,0,1,0,0,0,0,0,0,0,0
31004,Xavier Pollard,Maine,2012,So,0,0,0,0,0,0,0,0,0,0,1
31005,Zarko Valjarevic,Maine,2012,So,0,0,0,0,0,0,0,0,0,0,0
23903,Michael Alvarado,Manhattan,2012,Jr,0,0,0,0,0,0,0,0,0,0,2
31423,Emmy Andujar,Manhattan,2012,So,0,0,0,0,0,0,0,0,0,0,0
18235,George Beamon,Manhattan,2012,RS-Sr,0,0,0,0,0,0,0,0,0,0,1
23904,Rhamel Brown,Manhattan,2012,Jr,10,2,8,0,1,5,0,0,0,0,0
23906,Roberto Colonette,Manhattan,2012,Sr,1,1,0,0,1,0,0,0,0,0,0
22404,"Mark Jackson, Jr.",Manhattan,2012,So,0,0,0,0,0,0,0,0,0,0,0
27990,C.J. Jones,Manhattan,2012,Fr,0,0,0,0,0,0,0,1,0,0,0
