GMID,Name,School,Year,Grade,AST,PercATrans,PercARim,PercA2PJ,PercA3P,PercADunks,TO,PercTOFoul,PercTOStea,PercTOMisc
45022,Lamont Prosser,Portland State,2012,Jr,4,25.00%,0.00%,75.00%,25.00%,0.00%,16,6.25%,50.00%,43.75%
31095,Martin Whitmore,Portland State,2012,Sr,6,33.33%,0.00%,100.00%,0.00%,0.00%,5,20.00%,0.00%,80.00%
23272,"Dre' Winston, Jr.",Portland State,2012,So,57,22.81%,33.33%,22.81%,43.86%,5.26%,44,2.27%,52.27%,45.45%
23375,Gary Winston,Portland State,2012,So,65,21.54%,27.69%,50.77%,21.54%,3.08%,58,1.72%,68.97%,29.31%
42746,David Ahern,Portland,2012,Fr,4,0.00%,25.00%,25.00%,50.00%,25.00%,3,0.00%,66.67%,33.33%
23423,John Bailey,Portland,2012,So,7,14.29%,28.57%,28.57%,42.86%,14.29%,8,12.50%,50.00%,37.50%
30422,Kevin Bailey,Portland,2012,So,27,29.63%,70.37%,14.81%,11.11%,11.11%,82,10.98%,58.54%,30.49%
23425,Riley Barker,Portland,2012,So,11,9.09%,27.27%,9.09%,63.64%,0.00%,30,16.67%,46.67%,36.67%
30423,David Carr,Portland,2012,So,38,44.74%,42.11%,21.05%,36.84%,10.53%,19,0.00%,57.89%,42.11%
42747,Jake Ehlers,Portland,2012,Fr,3,0.00%,33.33%,33.33%,33.33%,0.00%,10,0.00%,30.00%,70.00%
23426,Ryan Nicholas,Portland,2012,Jr,36,19.44%,52.78%,22.22%,25.00%,13.89%,63,12.70%,57.14%,30.16%
42748,Bryce Pressley,Portland,2012,Fr,41,29.27%,31.71%,34.15%,34.15%,7.32%,31,6.45%,74.19%,19.35%
26536,Oskars Reinfelds,Portland,2012,Fr,36,30.56%,44.44%,36.11%,16.67%,2.78%,37,16.22%,40.54%,43.24%
23427,Tanner Riley,Portland,2012,Jr,16,18.75%,31.25%,25.00%,43.75%,6.25%,24,0.00%,75.00%,25.00%
23418,Derrick Rodgers,Portland,2012,Sr,108,37.96%,39.81%,25.93%,34.26%,7.41%,88,6.82%,63.64%,29.55%
23424,Korey Thieleke,Portland,2012,Jr,28,32.14%,39.29%,25.00%,35.71%,7.14%,35,14.29%,37.14%,48.57%
28038,Thomas Van Der Mars,Portland,2012,So,31,16.13%,22.58%,29.03%,48.39%,0.00%,43,20.93%,53.49%,25.58%
44066,Wesley Afolayan,Prairie View A&M,2012,Fr,2,100.00%,100.00%,0.00%,0.00%,0.00%,5,0.00%,60.00%,40.00%
21663,Patrick Agho,Prairie View A&M,2012,Jr,2,0.00%,50.00%,0.00%,50.00%,0.00%,10,10.00%,30.00%,60.00%
46335,Babajidne Aina,Prairie View A&M,2012,Fr,0,NA,NA,NA,NA,NA,2,50.00%,0.00%,50.00%
20168,Carl Blair,Prairie View A&M,2012,Sr,165,36.36%,43.64%,26.67%,29.70%,13.94%,124,8.87%,51.61%,39.52%
23163,Demondre Chapman,Prairie View A&M,2012,Jr,12,16.67%,83.33%,8.33%,8.33%,0.00%,37,16.22%,48.65%,35.14%
31494,Jourdan DeMunyck,Prairie View A&M,2012,Sr,47,36.17%,38.30%,23.40%,36.17%,8.51%,85,5.88%,55.29%,38.82%
31501,Jimmie Duplessis,Prairie View A&M,2012,RS-So,0,NA,NA,NA,NA,NA,4,0.00%,50.00%,50.00%
44067,Josh Eleby,Prairie View A&M,2012,Jr,5,40.00%,20.00%,40.00%,40.00%,0.00%,41,12.20%,34.15%,53.66%
31503,Ryan Gesiakowski,Prairie View A&M,2012,Sr,26,30.77%,30.77%,46.15%,23.08%,7.69%,22,4.55%,63.64%,31.82%
44068,Rasi Jenkins,Prairie View A&M,2012,Jr,11,27.27%,36.36%,18.18%,45.45%,9.09%,33,15.15%,42.42%,42.42%
46334,Cory Jones,Prairie View A&M,2012,Fr,13,38.46%,46.15%,30.77%,23.08%,7.69%,19,15.79%,42.11%,42.11%
46333,John Love,Prairie View A&M,2012,So,1,100.00%,100.00%,0.00%,0.00%,100.00%,2,0.00%,0.00%,100.00%
16621,Jules Montgomery,Prairie View A&M,2012,Jr,21,14.29%,61.90%,19.05%,19.05%,9.52%,31,12.90%,48.39%,38.71%
31499,Louis Munks,Prairie View A&M,2012,Jr,3,33.33%,66.67%,0.00%,33.33%,0.00%,4,0.00%,25.00%,75.00%
31505,Mayol Riathin,Prairie View A&M,2012,Sr,3,33.33%,0.00%,0.00%,66.67%,0.00%,25,12.00%,40.00%,48.00%
31504,Montrael Scott,Prairie View A&M,2012,So,41,41.46%,39.02%,39.02%,19.51%,12.20%,36,5.56%,69.44%,25.00%
31498,Ronald Wright,Prairie View A&M,2012,Sr,18,50.00%,50.00%,11.11%,38.89%,22.22%,14,0.00%,42.86%,57.14%
44873,Austin Anderson,Presbyterian,2012,Fr,39,15.38%,28.21%,30.77%,41.03%,0.00%,25,4.00%,44.00%,52.00%
44872,Jake Campbell,Presbyterian,2012,RS-Fr,0,NA,NA,NA,NA,NA,2,50.00%,50.00%,0.00%
44870,Matthew Citron,Presbyterian,2012,Fr,0,NA,NA,NA,NA,NA,5,40.00%,40.00%,20.00%
22752,Joshua Clyburn,Presbyterian,2012,Jr,18,22.22%,38.89%,27.78%,33.33%,0.00%,70,12.86%,47.14%,40.00%
22911,Jordan Downing,Presbyterian,2012,So,35,11.43%,45.71%,25.71%,28.57%,8.57%,49,10.20%,46.94%,42.86%
16256,Ryan Hargrave,Presbyterian,2012,Sr,12,16.67%,25.00%,25.00%,50.00%,0.00%,7,28.57%,57.14%,14.29%
31198,Mac Lake,Presbyterian,2012,So,7,28.57%,14.29%,71.43%,14.29%,14.29%,3,0.00%,100.00%,0.00%
31199,Russell McCray,Presbyterian,2012,So,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
31200,Ryan McTavish,Presbyterian,2012,So,22,27.27%,22.73%,36.36%,40.91%,0.00%,35,25.71%,54.29%,20.00%
16254,Khalid Mutakabbir,Presbyterian,2012,Sr,79,25.32%,43.04%,24.05%,32.91%,5.06%,95,6.32%,52.63%,41.05%
44869,Jarvis Thibodeaux II,Presbyterian,2012,Fr,0,NA,NA,NA,NA,NA,3,0.00%,66.67%,33.33%
31201,William Truss,Presbyterian,2012,So,13,7.69%,38.46%,7.69%,53.85%,0.00%,35,25.71%,45.71%,28.57%
31202,Eric Washington,Presbyterian,2012,So,157,27.39%,42.04%,22.29%,35.67%,5.10%,85,2.35%,52.94%,44.71%
12660,Will Barrett,Princeton,2012,Jr,42,16.67%,59.52%,7.14%,33.33%,14.29%,42,9.52%,64.29%,26.19%
44105,Hans Brase,Princeton,2012,Fr,26,11.54%,57.69%,3.85%,38.46%,0.00%,39,5.13%,51.28%,43.59%
9285,T.J. Bray,Princeton,2012,Jr,102,16.67%,42.16%,7.84%,50.00%,7.84%,46,4.35%,71.74%,23.91%
23823,Chris Clement,Princeton,2012,Jr,14,21.43%,28.57%,21.43%,50.00%,0.00%,14,14.29%,28.57%,57.14%
12647,Brendan Connolly,Princeton,2012,Sr,25,4.00%,52.00%,20.00%,28.00%,8.00%,13,0.00%,38.46%,61.54%
12655,Mack Darrow,Princeton,2012,Sr,29,10.34%,55.17%,6.90%,37.93%,13.79%,12,0.00%,50.00%,50.00%
46347,Ameer Elbuluk,Princeton,2012,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,3,33.33%,66.67%,0.00%
30876,Bobby Garbade,Princeton,2012,So,0,NA,NA,NA,NA,NA,9,0.00%,66.67%,33.33%
12651,Ian Hummer,Princeton,2012,Sr,115,8.70%,47.83%,4.35%,47.83%,7.83%,79,6.33%,49.37%,44.30%
30877,Denton Koon,Princeton,2012,So,39,20.51%,35.90%,17.95%,46.15%,5.13%,57,12.28%,42.11%,45.61%
48168,Isaac Serwanga,Princeton,2012,Sr,1,0.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
44103,"Mike Washington, Jr.",Princeton,2012,Fr,0,NA,NA,NA,NA,NA,2,50.00%,0.00%,50.00%
30878,Clay Wilson,Princeton,2012,So,11,9.09%,27.27%,9.09%,63.64%,0.00%,18,5.56%,66.67%,27.78%
23980,Ted Bancroft,Providence,2012,So,10,10.00%,30.00%,30.00%,40.00%,0.00%,17,0.00%,64.71%,35.29%
6274,Kadeem Batts,Providence,2012,Jr,36,22.22%,36.11%,25.00%,38.89%,0.00%,76,6.58%,42.11%,51.32%
22416,Bryce Cotton,Providence,2012,Jr,116,24.14%,30.17%,36.21%,33.62%,5.17%,57,1.75%,59.65%,38.60%
6280,Vincent Council,Providence,2012,Sr,164,33.54%,39.02%,23.78%,37.20%,10.98%,65,4.62%,56.92%,38.46%
28240,Kris Dunn,Providence,2012,RS-Fr,79,27.85%,46.84%,27.85%,25.32%,15.19%,47,2.13%,51.06%,46.81%
44080,Josh Fortune,Providence,2012,Fr,59,25.42%,28.81%,28.81%,42.37%,6.78%,53,5.66%,60.38%,33.96%
22419,Lee Goldsbrough,Providence,2012,Jr,13,23.08%,84.62%,15.38%,0.00%,15.38%,32,9.38%,34.38%,56.25%
28968,LaDontae Henton,Providence,2012,So,36,16.67%,36.11%,25.00%,38.89%,8.33%,72,8.33%,50.00%,41.67%
24208,Sidiki Johnson,Providence,2012,So,2,0.00%,50.00%,50.00%,0.00%,0.00%,12,8.33%,16.67%,75.00%
22420,Brice Kofane,Providence,2012,So,7,28.57%,28.57%,28.57%,42.86%,14.29%,19,36.84%,36.84%,26.32%
3994,Dru Anthrop,Purdue,2012,Sr,17,29.41%,35.29%,23.53%,41.18%,5.88%,13,0.00%,76.92%,23.08%
28745,Neal Beshears,Purdue,2012,So,0,NA,NA,NA,NA,NA,4,0.00%,75.00%,25.00%
5213,D.J. Byrd,Purdue,2012,Sr,92,19.57%,51.09%,36.96%,11.96%,4.35%,58,10.34%,74.14%,15.52%
9410,Travis Carroll,Purdue,2012,Jr,8,12.50%,25.00%,25.00%,50.00%,0.00%,5,40.00%,20.00%,40.00%
42320,Rapheal Davis,Purdue,2012,Fr,30,23.33%,40.00%,33.33%,23.33%,6.67%,42,16.67%,52.38%,30.95%
28746,Donnie Hale,Purdue,2012,Fr,9,0.00%,22.22%,55.56%,22.22%,11.11%,18,11.11%,50.00%,38.89%
24294,A.J. Hammons,Purdue,2012,Fr,21,4.76%,33.33%,19.05%,47.62%,0.00%,55,12.73%,54.55%,32.73%
9320,Anthony Johnson,Purdue,2012,So,40,35.00%,22.50%,32.50%,45.00%,2.50%,35,8.57%,48.57%,42.86%
33245,Ronnie Johnson,Purdue,2012,Fr,139,33.09%,53.24%,17.27%,29.50%,10.79%,90,13.33%,61.11%,25.56%
9407,Terone Johnson,Purdue,2012,Jr,95,25.26%,46.32%,23.16%,30.53%,9.47%,66,13.64%,54.55%,31.82%
28747,Jacob Lawson,Purdue,2012,So,9,22.22%,55.56%,33.33%,11.11%,11.11%,12,25.00%,33.33%,41.67%
3992,Sandi Marcius,Purdue,2012,Jr,5,40.00%,60.00%,0.00%,40.00%,0.00%,18,27.78%,33.33%,38.89%
24652,Jay Simpson,Purdue,2012,RS-Fr,2,50.00%,50.00%,0.00%,50.00%,0.00%,5,0.00%,60.00%,40.00%
42319,Stephen Toyra,Purdue,2012,Fr,1,0.00%,0.00%,100.00%,0.00%,0.00%,0,NA,NA,NA
23194,Ike Azotam,Quinnipiac,2012,Jr,26,19.23%,38.46%,15.38%,46.15%,15.38%,48,14.58%,47.92%,37.50%
31797,Marquis Barnett,Quinnipiac,2012,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
49182,Emanuel Binyam,Quinnipiac,2012,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
45415,Tariq Carey,Quinnipiac,2012,Fr,0,NA,NA,NA,NA,NA,4,0.00%,75.00%,25.00%
31799,Evan Conti,Quinnipiac,2012,So,80,36.25%,51.25%,13.75%,35.00%,13.75%,57,1.75%,50.88%,47.37%
31801,Ousmane Drame,Quinnipiac,2012,So,14,7.14%,50.00%,14.29%,35.71%,0.00%,64,12.50%,43.75%,43.75%
45414,"James Ford, Jr.",Quinnipiac,2012,Fr,5,20.00%,60.00%,0.00%,40.00%,0.00%,3,33.33%,33.33%,33.33%
31800,Justin Harris,Quinnipiac,2012,So,2,0.00%,100.00%,0.00%,0.00%,0.00%,6,16.67%,50.00%,33.33%
31795,Zaid Hearst,Quinnipiac,2012,So,48,20.83%,50.00%,20.83%,29.17%,8.33%,49,10.20%,51.02%,38.78%
20692,Jamee Jackson,Quinnipiac,2012,Sr,9,11.11%,22.22%,33.33%,44.44%,11.11%,43,4.65%,37.21%,58.14%
20689,Dave Johnson,Quinnipiac,2012,Sr,114,29.82%,55.26%,13.16%,31.58%,6.14%,67,7.46%,41.79%,50.75%
50439,Samir Kalil,Quinnipiac,2012,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
45413,Kendrick Ray,Quinnipiac,2012,Fr,37,37.84%,54.05%,21.62%,24.32%,8.11%,27,3.70%,62.96%,33.33%
45412,Shaq Shannon,Quinnipiac,2012,Jr,68,16.18%,52.94%,20.59%,26.47%,16.18%,53,7.55%,37.74%,54.72%
31803,T'ziah Wood-Smith,Quinnipiac,2012,So,1,100.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
18001,Garvey Young,Quinnipiac,2012,Sr,9,11.11%,55.56%,33.33%,11.11%,22.22%,21,4.76%,52.38%,42.86%
44863,Ya Ya Anderson,Radford,2012,Fr,40,32.50%,30.00%,20.00%,50.00%,7.50%,34,0.00%,47.06%,52.94%
44868,Kion Brown,Radford,2012,Fr,11,18.18%,27.27%,9.09%,63.64%,9.09%,43,27.91%,39.53%,32.56%
31206,Jalen Carethers,Radford,2012,So,14,42.86%,28.57%,21.43%,50.00%,0.00%,17,11.76%,52.94%,35.29%
32980,Rashun Davis,Radford,2012,Fr,75,52.00%,40.00%,21.33%,38.67%,6.67%,80,1.25%,56.25%,42.50%
22768,Allen Dickerson,Radford,2012,Jr,5,40.00%,60.00%,40.00%,0.00%,0.00%,4,0.00%,50.00%,50.00%
44867,Lucas Dyer,Radford,2012,Fr,1,0.00%,100.00%,0.00%,0.00%,100.00%,13,38.46%,23.08%,38.46%
31203,Javonte Green,Radford,2012,So,43,30.23%,39.53%,6.98%,53.49%,4.65%,66,13.64%,45.45%,40.91%
31208,Brandon Holcomb,Radford,2012,Fr,13,23.08%,46.15%,0.00%,53.85%,7.69%,30,10.00%,56.67%,33.33%
44866,Matt Murphy,Radford,2012,Fr,3,66.67%,100.00%,0.00%,0.00%,0.00%,2,50.00%,0.00%,50.00%
31207,Kyle Noreen,Radford,2012,So,49,32.65%,30.61%,26.53%,42.86%,8.16%,17,5.88%,70.59%,23.53%
44865,Taj Owens,Radford,2012,Fr,8,62.50%,12.50%,12.50%,75.00%,0.00%,8,12.50%,75.00%,12.50%
31204,R.J. Price,Radford,2012,So,76,43.42%,50.00%,19.74%,30.26%,18.42%,68,10.29%,57.35%,32.35%
16272,Blake Smith,Radford,2012,Sr,38,34.21%,42.11%,23.68%,34.21%,7.89%,38,5.26%,52.63%,42.11%
44864,Juwan Wells,Radford,2012,Fr,6,50.00%,33.33%,16.67%,50.00%,33.33%,8,0.00%,50.00%,50.00%
42841,Mike Aaman,Rhode Island,2012,Fr,4,0.00%,75.00%,0.00%,25.00%,0.00%,15,0.00%,53.33%,46.67%
18803,Alwayne Bigby,Rhode Island,2012,Jr,5,0.00%,40.00%,40.00%,20.00%,40.00%,15,20.00%,26.67%,53.33%
10640,Ryan Brooks,Rhode Island,2012,Sr,6,0.00%,50.00%,16.67%,33.33%,0.00%,18,5.56%,44.44%,50.00%
30589,T.J. Buchanan,Rhode Island,2012,So,29,37.93%,31.03%,20.69%,48.28%,10.34%,23,4.35%,52.17%,43.48%
30333,Jordan Hare,Rhode Island,2012,Fr,10,0.00%,50.00%,0.00%,50.00%,0.00%,31,12.90%,25.81%,61.29%
10638,Nikola Malesevic,Rhode Island,2012,Sr,60,21.67%,55.00%,18.33%,26.67%,20.00%,54,5.56%,37.04%,57.41%
5577,Andre Malone,Rhode Island,2012,Sr,33,24.24%,36.36%,21.21%,39.39%,3.03%,27,0.00%,74.07%,25.93%
28850,Biggie Minnis,Rhode Island,2012,Trans,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42842,Xavier Munford,Rhode Island,2012,Jr,56,25.00%,50.00%,7.14%,42.86%,19.64%,77,3.90%,59.74%,36.36%
47343,John Nazarko,Rhode Island,2012,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
47342,Shane Plunkett,Rhode Island,2012,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
30586,Mike Powell,Rhode Island,2012,So,113,24.78%,33.63%,15.04%,51.33%,9.73%,76,3.95%,55.26%,40.79%
47344,Eric Youncofski,Rhode Island,2012,Fr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
30751,Julian DeBose,Rice,2012,So,41,26.83%,14.63%,2.44%,80.49%,0.00%,52,1.92%,59.62%,38.46%
46353,Bahrom Firozgary,Rice,2012,Jr,4,0.00%,25.00%,0.00%,75.00%,0.00%,12,33.33%,41.67%,25.00%
48860,Elliot Franshaw,Rice,2012,Fr,0,NA,NA,NA,NA,NA,3,0.00%,66.67%,33.33%
30753,Seth Gearhart,Rice,2012,So,33,6.06%,24.24%,12.12%,63.64%,0.00%,14,14.29%,35.71%,50.00%
42537,Max Guercy,Rice,2012,Fr,79,29.11%,37.97%,13.92%,48.10%,2.53%,55,10.91%,56.36%,32.73%
7915,Tamir Jackson,Rice,2012,Sr,78,23.08%,33.33%,8.97%,57.69%,7.69%,90,5.56%,61.11%,33.33%
42538,Nizar Kapic,Rice,2012,RS-Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,1,100.00%,0.00%,0.00%
30755,Dan Peera,Rice,2012,So,7,14.29%,14.29%,14.29%,71.43%,0.00%,3,0.00%,33.33%,66.67%
42539,Austin Ramljak,Rice,2012,Jr,26,19.23%,46.15%,7.69%,42.31%,0.00%,21,14.29%,47.62%,38.10%
42540,Keith Washington,Rice,2012,Fr,61,22.95%,54.10%,8.20%,37.70%,6.56%,55,7.27%,56.36%,36.36%
39253,Ross Wilson,Rice,2012,Fr,21,9.52%,23.81%,14.29%,61.90%,0.00%,39,15.38%,41.03%,43.59%
42843,Terry Allen,Richmond,2012,Fr,22,36.36%,22.73%,0.00%,77.27%,4.55%,28,0.00%,46.43%,53.57%
30591,Kendall Anthony,Richmond,2012,So,40,37.50%,30.00%,5.00%,65.00%,7.50%,41,2.44%,68.29%,29.27%
10685,Jonathan Benjamin,Richmond,2012,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
10681,Darien Brothers,Richmond,2012,Sr,41,43.90%,43.90%,4.88%,51.22%,9.76%,44,4.55%,47.73%,47.73%
30592,Zach Chu,Richmond,2012,So,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
30593,Trey Davis,Richmond,2012,Fr,14,7.14%,35.71%,7.14%,57.14%,7.14%,27,3.70%,44.44%,51.85%
22564,Cedrick Lindsay,Richmond,2012,Jr,98,31.63%,20.41%,13.27%,66.33%,2.04%,62,1.61%,62.90%,35.48%
46952,John Moran,Richmond,2012,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42844,Luke Moyer,Richmond,2012,Fr,3,66.67%,33.33%,0.00%,66.67%,0.00%,0,NA,NA,NA
30594,Alonzo Nelson-Ododa,Richmond,2012,Fr,24,20.83%,8.33%,12.50%,79.17%,4.17%,30,3.33%,16.67%,80.00%
30595,Luke Piotrowski,Richmond,2012,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,7,0.00%,57.14%,42.86%
10684,Greg Robbins,Richmond,2012,Sr,91,17.58%,34.07%,19.78%,46.15%,2.20%,62,1.61%,43.55%,54.84%
22566,Wayne Sparrow,Richmond,2012,So,48,43.75%,31.25%,12.50%,56.25%,0.00%,27,0.00%,55.56%,44.44%
42845,Deion Taylor,Richmond,2012,Fr,18,16.67%,50.00%,16.67%,33.33%,0.00%,20,0.00%,55.00%,45.00%
22565,Derrick Williams (2),Richmond,2012,Jr,36,11.11%,25.00%,13.89%,61.11%,0.00%,55,9.09%,43.64%,47.27%
44592,Khalil Alford,Rider,2012,Fr,3,0.00%,33.33%,66.67%,0.00%,0.00%,15,6.67%,53.33%,40.00%
31440,Emerson Bursis,Rider,2012,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
31439,Junior Fortunat,Rider,2012,So,8,0.00%,0.00%,37.50%,62.50%,0.00%,37,10.81%,35.14%,54.05%
28719,Nurideen Lindsey,Rider,2012,Jr,52,26.92%,36.54%,11.54%,51.92%,17.31%,102,8.82%,41.18%,50.00%
44593,Myles Melville,Rider,2012,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23895,Anthony Myles,Rider,2012,Jr,58,20.69%,46.55%,12.07%,41.38%,15.52%,87,8.05%,43.68%,48.28%
18365,Dera Nd-Ezuma,Rider,2012,Sr,12,33.33%,25.00%,25.00%,50.00%,0.00%,30,16.67%,50.00%,33.33%
44594,Jamal Nwaniemeka,Rider,2012,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
23896,Tommy Pereira,Rider,2012,Jr,19,10.53%,21.05%,10.53%,68.42%,0.00%,15,6.67%,40.00%,53.33%
44595,Zedric Sadler,Rider,2012,Fr,49,32.65%,36.73%,12.24%,51.02%,4.08%,58,1.72%,46.55%,51.72%
23897,Danny Stewart,Rider,2012,Jr,34,17.65%,35.29%,5.88%,58.82%,8.82%,79,12.66%,41.77%,45.57%
44596,Derrick Stewart,Rider,2012,Fr,1,100.00%,100.00%,0.00%,0.00%,0.00%,4,0.00%,75.00%,25.00%
18367,Jonathon Thompson,Rider,2012,Sr,105,27.62%,32.38%,12.38%,55.24%,13.33%,70,2.86%,48.57%,48.57%
44597,Shawn Valentine,Rider,2012,Fr,19,26.32%,47.37%,10.53%,42.11%,10.53%,40,5.00%,65.00%,30.00%
44306,Karvel Anderson,Robert Morris,2012,Jr,35,22.86%,28.57%,17.14%,54.29%,2.86%,38,2.63%,55.26%,42.11%
31784,David Appolon,Robert Morris,2012,So,20,20.00%,35.00%,5.00%,60.00%,15.00%,29,10.34%,58.62%,31.03%
31785,Keith Armstrong,Robert Morris,2012,So,0,NA,NA,NA,NA,NA,2,0.00%,0.00%,100.00%
44307,Stephan Bennett,Robert Morris,2012,Fr,7,0.00%,28.57%,14.29%,57.14%,0.00%,23,0.00%,34.78%,65.22%
20754,Russell Johnson,Robert Morris,2012,Sr,61,27.87%,40.98%,18.03%,40.98%,9.84%,63,0.00%,57.14%,42.86%
31787,Lucky Jones,Robert Morris,2012,So,52,17.31%,26.92%,23.08%,50.00%,5.77%,57,10.53%,35.09%,54.39%
20756,Velton Jones,Robert Morris,2012,Sr,158,32.91%,31.65%,15.19%,53.16%,8.23%,77,2.60%,49.35%,48.05%
20755,Treadwell Lewis,Robert Morris,2012,Sr,1,0.00%,100.00%,0.00%,0.00%,100.00%,3,0.00%,33.33%,66.67%
18142,Mike McFadden,Robert Morris,2012,Jr,25,16.00%,36.00%,8.00%,56.00%,0.00%,53,11.32%,37.74%,50.94%
44308,Vaughn Morgan,Robert Morris,2012,Jr,3,33.33%,33.33%,0.00%,66.67%,33.33%,17,17.65%,23.53%,58.82%
23189,Anthony Myers-Pate,Robert Morris,2012,Jr,88,31.82%,23.86%,15.91%,60.23%,3.41%,49,0.00%,55.10%,44.90%
31788,Shane Sweigart,Robert Morris,2012,Sr,0,NA,NA,NA,NA,NA,3,0.00%,33.33%,66.67%
20745,Coron Williams,Robert Morris,2012,Jr,41,21.95%,24.39%,14.63%,60.98%,7.32%,30,0.00%,50.00%,50.00%
28964,Eli Carter,Rutgers,2012,So,50,42.00%,44.00%,8.00%,48.00%,14.00%,66,13.64%,48.48%,37.88%
42393,Vincent Garrett,Rutgers,2012,Jr,2,50.00%,50.00%,0.00%,50.00%,0.00%,2,0.00%,0.00%,100.00%
46318,Jalen Hyde,Rutgers,2012,Fr,1,0.00%,0.00%,100.00%,0.00%,0.00%,0,NA,NA,NA
24639,Kadeem Jack,Rutgers,2012,So,6,33.33%,50.00%,33.33%,16.67%,0.00%,30,6.67%,30.00%,63.33%
6315,Austin Johnson,Rutgers,2012,Sr,21,19.05%,38.10%,23.81%,38.10%,9.52%,38,34.21%,34.21%,31.58%
2210,Wally Judge,Rutgers,2012,Jr,32,43.75%,56.25%,21.88%,21.88%,3.13%,55,27.27%,27.27%,45.45%
42394,Logan Kelley,Rutgers,2012,Fr,1,0.00%,0.00%,100.00%,0.00%,0.00%,0,NA,NA,NA
28965,Malick Kone,Rutgers,2012,So,5,20.00%,40.00%,20.00%,40.00%,20.00%,19,10.53%,63.16%,26.32%
24212,Myles Mack,Rutgers,2012,So,83,36.14%,49.40%,22.89%,26.51%,18.07%,57,5.26%,45.61%,49.12%
6318,Dane Miller,Rutgers,2012,Sr,81,27.16%,40.74%,41.98%,17.28%,2.47%,59,10.17%,52.54%,37.29%
22441,Mike Poole,Rutgers,2012,Jr,27,22.22%,48.15%,22.22%,29.63%,14.81%,31,0.00%,74.19%,25.81%
28967,Derrick Randall,Rutgers,2012,So,0,NA,NA,NA,NA,NA,8,25.00%,62.50%,12.50%
28207,Jerome Seagears,Rutgers,2012,So,81,29.63%,40.74%,29.63%,29.63%,8.64%,52,15.38%,48.08%,36.54%
45017,Dreon Barlett,Sacramento State,2012,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,100.00%,0.00%
22717,Jackson Carbajal,Sacramento State,2012,Jr,14,50.00%,28.57%,28.57%,42.86%,14.29%,12,16.67%,25.00%,58.33%
31100,Julian Demalleville,Sacramento State,2012,Sr,26,19.23%,38.46%,30.77%,30.77%,0.00%,15,6.67%,53.33%,40.00%
45021,Cody Demps,Sacramento State,2012,Fr,18,22.22%,44.44%,5.56%,50.00%,0.00%,20,25.00%,55.00%,20.00%
13751,John Dickson,Sacramento State,2012,Sr,24,37.50%,54.17%,16.67%,29.17%,8.33%,45,26.67%,37.78%,35.56%
16777,Joe Eberhard,Sacramento State,2012,Sr,37,16.22%,24.32%,29.73%,45.95%,5.41%,24,20.83%,45.83%,33.33%
31098,Dylan Garrity,Sacramento State,2012,So,143,22.38%,46.85%,20.28%,32.87%,2.80%,65,9.23%,63.08%,27.69%
22718,Kendell Groom,Sacramento State,2012,Jr,3,33.33%,33.33%,33.33%,33.33%,0.00%,1,0.00%,100.00%,0.00%
45019,Mikh McKinney,Sacramento State,2012,So,75,28.00%,42.67%,21.33%,36.00%,13.33%,61,11.48%,63.93%,24.59%
45018,Ryan Okwudibonye,Sacramento State,2012,RS-Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
45020,Joey Quigley,Sacramento State,2012,Jr,9,11.11%,44.44%,11.11%,44.44%,11.11%,11,18.18%,18.18%,63.64%
45016,Jordan Salley,Sacramento State,2012,Jr,3,0.00%,0.00%,0.00%,100.00%,0.00%,12,25.00%,16.67%,58.33%
16823,Konner Veteto,Sacramento State,2012,Sr,5,0.00%,60.00%,20.00%,20.00%,0.00%,54,22.22%,33.33%,44.44%
24764,Mostafa Abdel Latif,Sacred Heart,2012,Jr,2,0.00%,100.00%,0.00%,0.00%,50.00%,19,10.53%,26.32%,63.16%
13177,Femi Akinpetide,Sacred Heart,2012,Sr,3,0.00%,0.00%,33.33%,66.67%,0.00%,16,12.50%,50.00%,37.50%
44304,Lewis Cramer,Sacred Heart,2012,Fr,3,33.33%,66.67%,0.00%,33.33%,0.00%,3,0.00%,66.67%,33.33%
44302,Tevin Falzon,Sacred Heart,2012,Fr,9,22.22%,77.78%,22.22%,0.00%,22.22%,20,15.00%,45.00%,40.00%
